instance_id,artist_name,track_hash,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
77686,César Franck,3xDVrKRRHqkJCsUzDxmLS6,"Sonata for Violin & Piano in A Major, FWV 8: I. Allegro moderato",39,0.987,0.146,-1,0.0472,0.24,A,0.0644,-27.846999999999998,Major,0.0466,62.056000000000004,4-Apr,0.0356,Classical
83610,Andrea Bocelli,3bwQjVaoxSiAUIIBlfBHmH,Amo Soltanto Te,55,0.9129999999999999,0.445,200748,0.25,1.12e-06,C,0.109,-9.827,Major,0.0303,95.04299999999999,3-Apr,0.209,Classical
74301,Olivier Messiaen,40EDOraCqoiMf14TzODihf,"Quatuor pour la fin du temps, I/22: VI. Danse de la fureur, pour les sept trompettes (Live)",4,0.9690000000000001,0.344,390040,0.11900000000000001,0.721,C#,0.156,-19.645,Major,0.045,?,5-Apr,0.129,Classical
40911,Osvaldo Golijov,41zctZ9IPWDJpMz7Rh1L7n,Omaramor For Solo Cello,24,0.9540000000000001,0.231,494800,0.0586,0.499,D,0.0874,-22.893,Major,0.05,79.251,3-Apr,0.0395,Classical
88556,Gabriel Fauré,3YdvEcGGWiFPuuFb3jFF3k,Mazurka in B-Flat Major,37,0.992,0.41,147520,0.0729,0.9,A#,0.12,-22.583000000000002,Major,0.0383,92.354,3-Apr,0.14800000000000002,Classical
31768,Fates Warning,5IOUNrN8E37eLGdLNRr9aC,One,33,0.0018,0.528,266413,0.879,0.00011100000000000001,A,0.209,-5.343,Major,0.0545,90.06200000000001,3-Apr,0.5529999999999999,Classical
49247,Frederic Rzewski,48HDsxWfp1GXdpA8iyycP0,The People United Will Never Be Defeated: Thema: Tempo I,31,0.992,0.306,166173,0.166,0.873,D,0.0716,-19.714000000000002,Minor,0.0439,?,3-Apr,0.106,Classical
59229,Andrea Bocelli,48MPwRtt4PRuC0gUZgkI48,Amapola - Remastered,33,0.963,0.175,253385,0.371,1.38e-06,D,0.191,-7.367000000000001,Major,0.0305,80.714,4-Apr,0.2,Classical
52240,Claude Debussy,3BpUZB0tw4zNmG3Iw1mclL,"Prélude à l'après-midi d'un faune, L. 86",0,0.977,0.14300000000000002,612280,0.028999999999999998,0.875,B,0.0526,-28.299,Major,0.0397,140.191,5-Apr,0.0317,Classical
27944,Wolfgang Amadeus Mozart,3vzXTUbDCk4GaGiQnDpISv,"Die Zauberflöte, K.620 / Act 2: ""Der Hölle Rache kocht in meinem Herzen""",50,0.968,0.501,-1,0.109,0.0137,F,0.125,-17.994,Major,0.115,142.993,4-Apr,0.307,Classical
26387,Carl Orff,3y6JADmznQm9dJcLpzuBm8,"Carmina Burana, II. In taberna (Version for Soloists, Choruses, 2 Pianos & Perc.): Olim lacus colueram",0,0.985,0.37,-1,0.12,1.06e-05,D,0.0557,-20.038,Major,0.0516,81.071,4-Apr,0.0604,Classical
68859,Enrique Granados,44nqUzR5dVa3KhVS6vg2PY,"Valses Poéticos H. 147, DLR 7:8: No. 1: Melódico",29,0.98,0.364,-1,0.0168,0.883,A,0.0825,-30.789,Major,0.0591,148.709,4-Apr,0.149,Classical
25063,Gabriel Kahane,4719foL6R25RSHSJ1shNaj,Veda (1 Pierce Dr.),22,0.365,0.528,252680,0.281,0.000551,C#,0.11,-13.870999999999999,Major,0.0291,95.74799999999999,3-Apr,0.0516,Classical
72933,empty_field,3XcnvbkurHelpe04EETr9k,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live",44,0.995,0.302,204987,0.00448,0.84,F#,0.045,-31.704,Major,0.0463,71.056,4-Apr,0.0452,Classical
75242,Zez Confrey,429EttO8gs0bDo2SQfUNSm,Kitten on the Keys,32,0.995,0.489,191387,0.243,0.895,F,0.16699999999999998,-22.478,Major,0.0366,?,4-Apr,0.838,Classical
48650,Béla Bartók,40ATyRe7NezTd4SeomTaYn,"String Quartet No. 4 in C Major, Op. 17, Sz. 91: String Quartet No. 4 in C Major, Op. 17, Sz. 91: V. Allegro molto",29,0.9740000000000001,0.466,351733,0.205,0.693,C,0.0977,-17.586,Major,0.0514,142.166,3-Apr,0.127,Classical
58365,Johannes Brahms,40PrrU6l9yxMXK6HBTuVC9,"21 Hungarian Dances, WoO 1 (version for orchestra): Hungarian Dance No. 5 (orch. Schmeling)",37,0.929,0.32,135773,0.127,0.813,G,0.25,-15.953,Minor,0.0366,144.451,3-Apr,0.272,Classical
26764,Johann Sebastian Bach,3xg0KCbvT3GPtAnaXMKd4E,"Partita No. 4 in D Major, BWV 828: II. Allemande",44,0.995,0.24100000000000002,573533,0.0381,0.905,D,0.0838,-27.813000000000002,Major,0.0509,70.682,3-Apr,0.11599999999999999,Classical
84703,Martha Argerich,3ypOWvcMixLZdPKYv4op9g,Sonata for Violin and Piano in G Minor - II Intermede (fantasque et léger),34,0.976,0.465,267013,0.0811,0.591,A#,0.325,-24.289,Minor,0.0551,102.904,4-Apr,0.15,Classical
31910,Igor Stravinsky,3zB3huow4HmW2VQThBMXYB,Petrushka: Danse Russe,31,0.956,0.525,160000,0.292,0.8859999999999999,A,0.371,-18.256,Minor,0.0381,120.541,4-Apr,0.465,Classical
82119,Wolfgang Amadeus Mozart,40nSgONZZsJjMNqpDksdOA,"Piano Sonata No. 6 in D Major, K. 284 ""Dürnitz"": II. Rondeau en polonaise",33,0.9940000000000001,0.377,238800,0.0495,0.925,A,0.0758,-27.116,Major,0.0414,?,4-Apr,0.212,Classical
37081,Claude Debussy,44lCTQhD97O2kfZMctrGeE,"Deux arabesques (Two Arabesques), L 66: No. 1",25,0.992,0.22699999999999998,224000,0.0334,0.925,A,0.0783,-27.105,Major,0.0413,75.65100000000001,4-Apr,0.11900000000000001,Classical
56672,Morten Lauridsen,41TYxBYt0LIa1a6Do7mZTU,"Les Chansons des roses: No. 2. Contre qui, rose",28,0.9840000000000001,0.0695,246600,0.0087,0.02,A#,0.10300000000000001,-35.457,Minor,0.0505,77.05,4-Apr,0.0323,Classical
83351,Erik Satie,3WPVBSy8gle6w4Fd0NVXS7,Je te veux,44,0.996,0.406,335280,0.0376,0.934,C,0.105,-24.348000000000003,Major,0.0387,95.835,3-Apr,0.203,Classical
91041,Pérotin,3ZTCvMqkW3Hqxap4dqTTpR,Beata viscera (monophonic conductus),37,0.993,0.263,374000,0.0733,0.12300000000000001,C#,0.285,-24.833000000000002,Minor,0.0438,103.947,4-Apr,0.0349,Classical
87915,Andrea Bocelli,48mETFQ8n1Cq04eR32eyAn,"Cheek To Cheek - From ""Top Hat""",26,0.847,0.39899999999999997,176162,0.366,0.0,A#,0.11,-12.058,Major,0.0529,144.91,4-Apr,0.361,Classical
39833,Hilary Hahn,46A2izIc1SrawwyysXMati,Krakow,31,0.9740000000000001,0.294,160413,0.16899999999999998,0.382,G,0.10300000000000001,-14.727,Minor,0.0306,70.692,4-Apr,0.0517,Classical
41732,Johann Sebastian Bach,3besbqbQ0SNltlL36FAMD2,"Suite No. 6 in D Major, BWV 1012: II. Allemande",0,0.982,0.3,-1,0.0432,0.131,C#,0.0894,-20.705,Major,0.0426,134.284,3-Apr,0.225,Classical
29458,Johannes Brahms,40jiZBsr1W3SG15AGU9227,"Trio No. 3 en ut mineur, Op. 101: III. Andante grazioso",34,0.97,0.314,260800,0.0193,0.615,C,0.10099999999999999,-28.565,Major,0.045,122.04799999999999,4-Apr,0.126,Classical
39776,Wolfgang Amadeus Mozart,3AVE9qpiII7fyKjENTN8YI,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romanze",12,0.846,0.24100000000000002,370267,0.00983,0.0233,C,0.10400000000000001,-31.546,Major,0.0485,141.99,4-Apr,0.12,Classical
40136,Ludwig van Beethoven,3aSWQJcWnnqgwYbAgidvlV,"Für Elise, WoO 59",65,0.9940000000000001,0.303,188467,0.10800000000000001,0.877,A,0.0805,-27.433000000000003,Minor,0.0473,126.931,3-Apr,0.18,Classical
45377,Kronos Quartet,3yAVrwXhueRFZMUjxkh2ia,My Ruthless Companion,30,0.9329999999999999,0.6609999999999999,199613,0.317,2.11e-05,G,0.0894,-11.761,Major,0.0328,121.455,4-Apr,0.659,Classical
73402,empty_field,3zM2prB16NRn1zggh1KCY0,Medieval Craft of War Knights Preparing For Battle in Spiritual Realm,29,0.9620000000000001,0.466,185371,0.267,0.914,A,0.109,-17.053,Minor,0.0501,134.718,3-Apr,0.10099999999999999,Classical
82075,Antonín Dvořák,3W67eSvv1mW4EXWnnRixpH,"Rusalka, Op. 114, B. 203, Act I: Ulicnická havet! (Live)",0,0.9670000000000001,0.35100000000000003,59533,0.0317,3.32e-05,A#,0.11,-28.269000000000002,Major,0.0627,73.942,4-Apr,0.0372,Classical
43565,Ludwig van Beethoven,42Q1BecJoa3C9NUosup4xP,"Piano Sonata No. 14 in C-Sharp Minor, ""Moonlight"": I. Adagio sostenuto",27,0.996,0.198,319000,0.0062,0.883,C#,0.107,-38.78,Minor,0.0672,?,3-Apr,0.14,Classical
56723,Giuseppe Verdi,3X73JXN4ncXysXrh0u5tHN,"Macbeth, Act III: Fuggi, regal fantasima (Live)",0,0.925,0.205,258160,0.107,0.00016999999999999999,B,0.341,-21.853,Minor,0.0451,75.048,4-Apr,0.0896,Classical
70255,Frédéric Chopin,3b6yQRfPf0wPiEKCTA46ZO,"チェロ・ソナタ ト短調 作品65 IV. Finale, Allegro",28,0.993,0.253,391333,0.0586,0.938,C,0.139,-27.253,Major,0.0439,111.20100000000001,4-Apr,0.172,Classical
78831,Hector Berlioz,3YZ5TNGA10oTLaADq4zuNV,"La Damnation de Faust, Op. 24, H. 111: Pt. III, Scène XI - ""Que l'air est étouffant!""",0,0.9520000000000001,0.131,173160,0.0050100000000000006,0.007359999999999999,F,0.0951,-33.703,Minor,0.0441,?,3-Apr,0.0369,Classical
71113,Johann Sebastian Bach,3bhgNgvkuYUpvT3Aa8nobd,"Chorale prelude ""Allein Gott in der Höh sei Ehr"", BWV 663",0,0.865,0.142,344400,0.155,0.922,F#,0.106,-19.854,Major,0.039,140.489,3-Apr,0.115,Classical
58446,empty_field,3BOQOd4qPpdiwvqMQyh2Yg,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",62,0.8370000000000001,0.33299999999999996,153573,0.465,0.797,G,0.29100000000000004,-18.452,Major,0.0462,?,3-Apr,0.6409999999999999,Classical
20682,Johann Sebastian Bach,3WDIhWoRWVcaHdRwMEHkkS,"世俗カンタータ, BWV 208: ''羊は安らかに草をはみ''",45,0.993,0.401,291013,0.0225,0.9129999999999999,A#,0.122,-29.978,Major,0.0377,99.20700000000001,4-Apr,0.113,Classical
55182,Pascal Rogé,3xO1EGy0qq9nZRGowRyk7R,Gymnopedie No.1,39,0.995,0.469,-1,0.00245,0.927,G,0.0603,-38.198,Major,0.0507,67.46,4-Apr,0.20199999999999999,Classical
41808,Jean-Yves Thibaudet,3W2sxpaG3vE5OqNxBQ5V19,"Andante in E-flat Major, Op.9, No.2",49,0.993,0.435,227280,0.0333,0.909,D#,0.10300000000000001,-23.978,Major,0.0464,121.26299999999999,4-Apr,0.0641,Classical
88327,Wolfgang Amadeus Mozart,3AzQU9PUcGe9wLERQpDXQA,"Clarinet Quintet in A Major, K. 581: II. Larghetto",0,0.986,0.0942,408240,0.0236,0.92,D,0.0775,-25.293000000000003,Major,0.0425,86.079,4-Apr,0.0853,Classical
81763,Arvo Pärt,43GOa13VmGWgsa5G5IosqE,7 Magnificat Antiphons: No. 1. O Weisheit,26,0.992,0.22699999999999998,93693,0.0274,0.847,A,0.0894,-35.132,Major,0.0382,83.421,3-Apr,0.0373,Classical
56532,Claudio Monteverdi,41bqk7dKc9Qj1WBQ0Jtbfx,"Madrigals, Book 7 (Concerto: settimo libro de madrigali, con altri generi de canti), SV 117–145: Non vedro mai le stelle, SV 126",36,0.888,0.298,211000,0.139,0.00379,A,0.109,-19.633,Minor,0.0425,122.944,4-Apr,0.079,Classical
32441,Frédéric Chopin,46bSM4SCl9hK1ID2x3vp7S,"Andante spianato and Grande polonaise in E flat, Op.22 : Andante spianato. Tranquillo -",28,0.985,0.185,296920,0.00969,0.9470000000000001,G,0.0668,-36.306,Major,0.042,70.524,3-Apr,0.0719,Classical
65132,Van Canto,461r8m7wxs4hpc5aVKYRd3,If I Die In Battle,27,0.0339,0.32,286627,0.9740000000000001,0.0,C,0.237,-4.566,Minor,0.209,176.014,4-Apr,0.195,Classical
57075,Darius Milhaud,454TOKjkgAiYoNCH37Emr0,"Milhaud: La création du monde, Op. 81b: I. Prelude (Live)",29,0.982,0.165,299627,0.102,0.8959999999999999,D,0.2,-17.65,Minor,0.0399,97.443,4-Apr,0.0628,Classical
63760,Pyotr Ilyich Tchaikovsky,48kwdkeHEJEuMzcKklPv5b,"Tchaikovsky: Symphony No. 4 in F Minor, Op. 36, TH 27: IV. Finale (Allegro con fuoco)",26,0.888,0.222,-1,0.409,0.5489999999999999,F,0.21100000000000002,-15.468,Minor,0.0552,78.03,4-Apr,0.11800000000000001,Classical
79945,Carl Stamitz,43cQ91H9qfn15mYTHE1adx,"Divertimento in D Major, Op. 34, No. 3: I. Poco allegrino",26,0.981,0.47600000000000003,212307,0.127,0.33,A,0.23800000000000002,-18.694000000000003,Major,0.0529,?,4-Apr,0.909,Classical
52110,Avantasia,436EpHvGoKO3DgaSeD9lW8,Avantasia,47,4.51e-05,0.483,331533,0.9359999999999999,0.0,B,0.14800000000000002,-5.022,Major,0.0383,131.57399999999998,4-Apr,0.475,Classical
59626,James MacMillan,3ymBypLxq4I1wFFf8eEqMF,MacMillan: Seraph: II. Adagio,33,0.9520000000000001,0.0803,310973,0.00998,0.0812,G,0.107,-29.72,Major,0.0473,80.696,4-Apr,0.0302,Classical
61357,Ralph Vaughan Williams,47zee1zB5bnAoM0Imm1m0G,Symphony No. 3 - 'Pastoral Symphony': II. Lento moderato,25,0.9540000000000001,0.14400000000000002,537467,0.00788,0.9470000000000001,G,0.483,-30.706,Minor,0.0431,102.75,4-Apr,0.0374,Classical
57224,Wolfgang Amadeus Mozart,45Ln3F9PRPYTXBcMFkZMzS,"Ave, verum Corpus: Ave, verum Corpus - Live",26,0.978,0.0728,180587,0.026000000000000002,0.0221,D,0.0664,-29.331999999999997,Major,0.0464,73.436,4-Apr,0.0339,Classical
74982,Olivier Messiaen,41fiRrzEqGo4pTVqXYrfnz,"Louange à l'Éternité de Jésus (From ""Quartet for the End of Time"")",30,0.976,0.0833,-1,0.00878,0.8079999999999999,E,0.0756,-30.141,Major,0.0409,83.041,4-Apr,0.0247,Classical
90939,Johannes Brahms,3zO9BNjgrAOzoQM6wKNcIm,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento",36,0.965,0.11,674747,0.0438,0.38299999999999995,G,0.262,-20.500999999999998,Major,0.0442,80.955,3-Apr,0.0368,Classical
68301,Frédéric Chopin,3vWzyGTu6Ovo1GdrcJqH6e,"Nocturne In E-Flat Major, Op. 9: II. Andante",45,0.993,0.35200000000000004,233747,0.0505,0.9229999999999999,D#,0.107,-24.144000000000002,Major,0.0807,70.77,4-Apr,0.054000000000000006,Classical
76830,Erik Satie,3XmNMIucTYuXOEpAjcaeVi,"Satie: 3 Gymnopédies: No. 1, Lent et douloureux",39,0.996,0.376,-1,0.00187,0.953,G,0.0731,-36.193000000000005,Major,0.0549,77.58,3-Apr,0.218,Classical
25915,Johann Sebastian Bach,3bDXhWsPiFTHtrsMg5faL2,"St. John Passion, BWV 245, Pt. 2: No. 40, Ach Herr, lass dein lieb Engelein",14,0.99,0.21100000000000002,116802,0.182,0.531,D,0.09300000000000001,-18.131,Major,0.0371,74.215,3-Apr,0.276,Classical
75266,Pyotr Ilyich Tchaikovsky,48bo7uexDvAThcRDvEB2W7,"Tchaikovsky: Symphony No. 6 in B Minor, Op. 74, ""Pathétique"": II. Allegro con grazia",30,0.9490000000000001,0.17300000000000001,466253,0.127,0.903,D,0.146,-21.607,Major,0.0409,142.487,5-Apr,0.115,Classical
89493,Franz Schubert,3WMBq28h9MGPE7U8ctiqqd,"Ave Maria, D. 839",39,0.9940000000000001,0.146,256573,0.146,0.7879999999999999,A#,0.107,-15.64,Major,0.044000000000000004,175.795,3-Apr,0.0577,Classical
76666,Johann Sebastian Bach,3bGTRZrWHcx04AmQ3Pb2la,"Suite No. 3 in C Major, BWV 1009: V. Bourrée & VI. Bourrée",0,0.982,0.316,-1,0.0815,0.885,F#,0.10300000000000001,-20.875,Major,0.0535,169.53799999999998,4-Apr,0.5579999999999999,Classical
75782,Judd Greenstein,3ZRfBErDUiTDD7XISUDKEo,City Boy,33,0.9590000000000001,0.37,675395,0.39799999999999996,0.905,F#,0.134,-11.705,Minor,0.0337,114.86,4-Apr,0.27,Classical
68193,Jóhann Jóhannsson,3XEQc61AX64t3X4dQvtU2s,A Brief History of Time,38,0.991,0.408,122296,0.0657,0.92,D,0.115,-25.193,Major,0.0338,94.62299999999999,4-Apr,0.257,Classical
45247,Johann Sebastian Bach,43gDKsZxlgTF1TL0Wthz6d,"Cantata, BWV 208: Schafe können sicher weiden",30,0.9740000000000001,0.32899999999999996,218147,0.0446,0.698,A,0.149,-24.808000000000003,Major,0.0462,69.357,4-Apr,0.203,Classical
50660,Johannes Brahms,40ZUYrNTx4WAWN39VkrCOW,"Symphony No. 2 in D Major, Op. 73: III. Allegretto grazioso (Quasi Andantino) - Presto ma non assai",31,0.948,0.21899999999999997,323907,0.0279,0.741,C,0.0767,-32.223,Major,0.0476,78.83800000000001,3-Apr,0.0952,Classical
76517,Seattle Symphony Orchestra,48mJsuV6IsDVrjkhqR2mHG,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in F-Sharp Minor",29,0.831,0.22699999999999998,173853,0.0666,0.392,G,0.083,-21.772,Minor,0.0403,82.568,4-Apr,0.256,Classical
29234,Frédéric Chopin,47HzIZTqyoSiL8J8n2frZk,"Chopin: 2 Waltzes, Op. 69: No. 1 in A-Flat Major, ""L'Adieu"" (Lento)",26,0.993,0.361,-1,0.0128,0.919,G#,0.114,-32.618,Major,0.0407,61.086000000000006,4-Apr,0.0789,Classical
80663,Ludwig van Beethoven,3WqJFwy7uQan7CWoDqfT6W,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2 'Moonlight': I. Adagio sostenuto",44,0.9940000000000001,0.0865,307627,0.00158,0.91,C#,0.127,-44.108000000000004,Minor,0.0463,66.624,4-Apr,0.0715,Classical
73490,Steve Vai,3XpmFvsO8U4kMlVmxcc0AH,Bad Horsie,45,0.000276,0.5429999999999999,350840,0.7709999999999999,0.7759999999999999,F,0.804,-8.855,Major,0.0457,127.038,4-Apr,0.638,Classical
47497,Ludwig van Beethoven,45gGfafVgSLiio8CHq605r,"Symphony No.5 In C Minor, Op.67: 4. Allegro",31,0.898,0.258,-1,0.365,0.8640000000000001,C,0.325,-13.577,Major,0.0402,?,4-Apr,0.239,Classical
75805,Frank Ticheli,3YoH1yG6yFgqUQDiMVz2NO,Vesuvius,31,0.971,0.397,511120,0.132,0.919,D,0.0769,-15.372,Minor,0.0383,85.20700000000001,4-Apr,0.10300000000000001,Classical
46201,Queensrÿche,415eVc2SLr2eSa5rGhJpOW,Breaking The Silence - Remastered 2003,35,0.0179,0.5489999999999999,274373,0.9840000000000001,2.46e-06,G,0.912,-3.221,Minor,0.0808,122.925,4-Apr,0.47100000000000003,Classical
87383,Aaron Copland,3wrqiZJKMSpLBvgFJfFOp1,Billy the Kid: VIa. Celebration,0,0.738,0.486,180480,0.276,0.742,G#,0.151,-16.882,Major,0.0553,83.663,4-Apr,0.22699999999999998,Classical
60524,Ludwig van Beethoven,3X0LdGX9h0ibbhvlt84mDr,"Symphony No. 5 in C minor, Op. 67: I. Allegro con brio",40,0.9570000000000001,0.33899999999999997,490507,0.231,0.9490000000000001,C,0.08,-15.671,Minor,0.0409,88.891,4-Apr,0.17800000000000002,Classical
58821,Ludwig van Beethoven,42EDyM9v8CVlpc5Iid9PkI,"Violin Concerto in D Major, Op. 61: I. Allegro, ma non troppo",30,0.88,0.297,1239400,0.0959,0.0424,D,0.0877,-21.114,Major,0.0422,106.647,4-Apr,0.18899999999999997,Classical
20594,Aaron Copland,3woRy7uxzl1lO2XO99oHsN,Appalachian Spring Suite,38,0.973,0.192,-1,0.0412,0.826,E,0.0786,-23.730999999999998,Major,0.0481,79.758,4-Apr,0.0561,Classical
79986,Franz Liszt,3ZpiT9OFY8BawTHDTi1Pfz,"Liebestraum No.3 in A flat, S.541 No.3 : Notturno III: ""O lieb, so lang du lieben kannst"" Poco Allegro, con affetto",32,0.991,0.289,-1,0.0329,0.885,G#,0.1,-23.125,Major,0.0427,131.536,3-Apr,0.0622,Classical
87747,Ryuichi Sakamoto,44YqXav8bdU81DujJfPmVC,Haru,35,0.982,0.14400000000000002,279560,0.079,0.898,A#,0.402,-22.993000000000002,Minor,0.0363,65.63,4-Apr,0.245,Classical
76763,empty_field,3XcyfA38t9LYjvBCzlbNWi,"Serenade in D Major, Op. 8: IV. Allegretto alla Polacca",38,0.92,0.428,202520,0.0737,0.0685,F,0.0717,-22.819000000000003,Major,0.0462,110.281,4-Apr,0.257,Classical
57019,Frédéric Chopin,3b6uenXXbpCRxXyzFzWi3J,"チェロ・ソナタ ト短調 作品65 II. Scherzo, Allegro con brio",28,0.9940000000000001,0.22,294560,0.0303,0.929,D,0.184,-27.765,Major,0.0448,95.939,4-Apr,0.151,Classical
31427,empty_field,44MktG3yECrGmoOVz755ug,"Piano Trio No.7 In B Flat, Op.97 ""Archduke"": 3. Andante cantabile, ma però con moto - Poco più adagio",28,0.983,0.29600000000000004,839758,0.0226,0.737,D,0.0973,-27.482,Major,0.0405,135.737,4-Apr,0.0734,Classical
61980,Trans-Siberian Orchestra,5iRSayEYeXsA3FVYkrM53z,Overture,24,0.531,0.5,176973,0.445,0.9229999999999999,G,0.309,-10.892000000000001,Major,0.0479,120.915,4-Apr,0.1,Classical
46765,Benjamin Britten,478Na2QYMk3jp6x0gTO8Dl,Young Person's Guide To The Orchestra,28,0.94,0.218,1050893,0.11699999999999999,0.861,C,0.15,-18.585,Major,0.0489,77.009,4-Apr,0.0599,Classical
37909,Philip Glass,3WiXCGEioBloorG63T3dSF,Truman Sleeps - From “The Truman Show” / Short Version,39,0.995,0.266,160453,0.00361,0.925,G#,0.0723,-29.735,Major,0.052000000000000005,94.861,4-Apr,0.0631,Classical
54802,Frank Ticheli,3xY8bjqzO2u5PEnFHTT8Ux,Shenandoah,33,0.987,0.146,369933,0.0383,0.929,D#,0.0962,-22.801,Major,0.0382,91.954,4-Apr,0.0366,Classical
78307,Nikolai Medtner,3xny9frmSQZbO2d412QL91,"Piano Concerto No. 2 in C Minor, Op. 50: II. Romanza: Andante con moto",37,0.975,0.19899999999999998,563533,0.0904,0.8590000000000001,G#,0.0731,-26.877,Major,0.0399,70.764,4-Apr,0.039,Classical
45840,Pyotr Ilyich Tchaikovsky,3ZrS67ZNgMPgLhuyhmJJN2,"Swan Lake, Op. 20, Act I No. 5, Pas de deux: Act I The terrace in front of the palace of Prince Siegfried: No. 5. Pas de deux: II. Andante - Allegro",37,0.653,0.273,291267,0.0376,0.0187,A,0.071,-32.353,Major,0.0543,176.643,4-Apr,0.17,Classical
26427,Gustav Mahler,3XKa4VMFriRm30shwMzdrM,"Symphony No. 2 in C Minor ""Resurrection"": 4. ""O Röschen rot! Der Mensch liegt in grösster Not!"" (Sehr feierlich aber schlicht) ""Urlicht""",12,0.982,0.179,-1,0.0341,0.00417,C#,0.0802,-29.462,Major,0.0494,93.177,3-Apr,0.0344,Classical
89342,Erik Satie,489tmjoF83YOeyCku1KoWO,Gnossiennes: I. Lent,28,0.996,0.415,279168,0.0087,0.903,D,0.0914,-30.471,Minor,0.0621,73.84,4-Apr,0.0357,Classical
72954,Akira Kosemura,3Z5hd8SrMLaENiOhGaHzgO,Resonance,36,0.9890000000000001,0.447,121000,0.0688,0.934,A,0.092,-26.932,Minor,0.0348,112.62799999999999,3-Apr,0.321,Classical
42453,Jean-Yves Thibaudet,3BSFOrKjw6gPq17xjSnrnN,"End Credits - From ""Pride & Prejudice"" Soundtrack",48,0.9840000000000001,0.0825,287373,0.0213,0.835,D#,0.0656,-24.644000000000002,Major,0.0424,63.965,3-Apr,0.0341,Classical
41568,Pyotr Ilyich Tchaikovsky,41xb9U5PEsvZYLKFW50xCZ,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": I. Adagio - Allegro non troppo",32,0.833,0.177,-1,0.0904,0.86,D,0.113,-19.194000000000003,Major,0.0447,106.135,3-Apr,0.0414,Classical
26941,Johannes Brahms,3C6Sfq0m48JvCFWvrhpGM1,"Symphony No. 4 in E Minor, Op. 98: I. Allegro non troppo",0,0.9640000000000001,0.257,-1,0.126,0.8740000000000001,E,0.342,-14.884,Minor,0.036000000000000004,72.505,4-Apr,0.0903,Classical
81043,Leonard Bernstein,3VZoRSSMBvolApyKos6qcq,"Symphony No. 2 ""The Age of Anxiety"", Pt. 1: The Prologue - The Seven Ages. Vars. 1-14 (Live)",0,0.938,0.293,999467,0.111,0.569,C,0.0717,-20.079,Major,0.0427,92.11,4-Apr,0.0576,Classical
24257,Johannes Brahms,43sNw9nvGYGLYnNiwI8oMZ,"Sonata for Viola and Piano No.2 in E flat, Op.120 No.2: 1. Allegro amabile",31,0.985,0.252,509627,0.0475,0.6509999999999999,D#,0.275,-23.662,Major,0.0424,102.391,4-Apr,0.0942,Classical
20433,George Frideric Handel,3wGZEP51kK0JBRHRGrkmyq,"Sonata Op. 2 No. 4 in F Major, HWV 389: IV. Allegro",0,0.86,0.495,125058,0.34299999999999997,0.0814,E,0.28300000000000003,-11.732999999999999,Major,0.0323,137.518,4-Apr,0.648,Classical
36625,Wojciech Kilar,47DuQcvEIdyNgNYx6ozphC,Mina's Photo,29,0.564,0.14800000000000002,84507,0.0756,0.7290000000000001,B,0.0843,-28.565,Major,0.037000000000000005,73.128,3-Apr,0.0341,Classical
22866,Wolfgang Amadeus Mozart,3zXbx8dO4VvrbRXVMLRQiv,"Symphony No. 40 in G Minor, K. 550: Symphony No. 40 in G Minor, K. 550: II. Andante",31,0.9640000000000001,0.29,908107,0.00534,0.00225,D#,0.127,-25.318,Major,0.0327,100.62,3-Apr,0.0544,Classical
39976,Ludwig van Beethoven,45owTFot1oAbzaXUzLJtuF,"String Quartet No. 13 in B Flat Major, Op.130: IV. Alla danza tedesca (Allegro assai)",24,0.9590000000000001,0.31,177640,0.051,0.0551,G,0.121,-24.668000000000003,Major,0.0488,96.794,3-Apr,0.38799999999999996,Classical
89874,Franz Liszt,3yxcO0EPnBNoCSicMn5Rm7,"12 Etudes d'exécution transcendante, S.139: No.12 Chasse neige (Andante con moto)",35,0.988,0.307,352120,0.185,0.887,A#,0.0854,-20.422,Minor,0.0315,137.405,4-Apr,0.0391,Classical
31246,empty_field,41E2QAVGLzP1iJlEfXejDt,My Allied Ocean,42,1.7e-05,0.46399999999999997,246600,0.985,7.87e-05,C#,0.1,-5.388999999999999,Major,0.139,89.984,4-Apr,0.23600000000000002,Classical
58978,Vincent Ho,4262W7tGxTCfz0wIQfCT4o,The Shaman: III. Fire Dance (Live),29,0.6659999999999999,0.38299999999999995,538653,0.638,0.8590000000000001,A#,0.69,-13.4,Minor,0.18899999999999997,121.20100000000001,4-Apr,0.23199999999999998,Classical
88629,Claude Debussy,3c77ZHHYp7wMx7v1P2H492,"Valse ""La plus que lente""",48,0.986,0.135,-1,0.065,0.914,G,0.10300000000000001,-22.831999999999997,Major,0.0507,75.444,4-Apr,0.0574,Classical
